signal_id,account_id,signal_type,signal_value,signal_source,signal_timestamp
SIG-001008,ACC-00154,open_source_model_interest,1,job_boards,2026-09-08 18:00:00
SIG-001009,ACC-00044,website_visit,2,web_analytics,2026-06-29 11:00:00
SIG-001010,ACC-00191,funding_event,1,news_feed,2026-06-04 16:00:00
SIG-001011,ACC-00089,website_visit,2,web_analytics,2026-09-12 13:00:00
SIG-001012,ACC-00191,pricing_page_visit,1,web_analytics,2026-07-17 03:00:00
SIG-001013,ACC-00092,website_visit,3,web_analytics,2026-08-01 16:00:00
SIG-001014,ACC-00165,open_source_model_interest,1,job_boards,2026-08-15 18:00:00
SIG-001015,ACC-00122,email_engagement,1,email_platform,2026-05-15 12:00:00
SIG-001016,ACC-00150,product_usage_growth,7,product_telemetry,2026-09-02 04:00:00
SIG-001017,ACC-00108,product_usage_growth,56,product_telemetry,2026-07-05 15:00:00
SIG-001018,ACC-00066,website_visit,6,web_analytics,2026-07-07 10:00:00
SIG-001019,ACC-00100,website_visit,3,web_analytics,2026-07-20 02:00:00
SIG-001020,ACC-00132,website_visit,1,web_analytics,2026-07-13 22:00:00
SIG-001021,ACC-00098,pricing_page_visit,1,web_analytics,2026-08-15 12:00:00
SIG-001022,ACC-00191,pricing_page_visit,1,web_analytics,2026-09-01 00:00:00
SIG-001023,ACC-00183,product_usage_growth,-1,product_telemetry,2026-06-04 23:00:00
SIG-001024,ACC-00024,product_usage_growth,24,product_telemetry,2026-09-09 15:00:00
SIG-001025,ACC-00143,website_visit,6,web_analytics,2026-07-04 11:00:00
SIG-001026,ACC-00005,website_visit,4,web_analytics,2026-05-19 17:00:00
SIG-001027,ACC-00108,job_posting_ml_engineer,4,clay,2026-08-15 15:00:00
SIG-001028,ACC-00166,open_source_model_interest,1,job_boards,2026-06-24 05:00:00
SIG-001029,ACC-00064,website_visit,1,web_analytics,2026-09-08 18:00:00
SIG-001030,ACC-00067,product_usage_growth,6,product_telemetry,2026-05-30 13:00:00
SIG-001031,ACC-00098,pricing_page_visit,1,web_analytics,2026-06-10 03:00:00
SIG-001032,ACC-00172,website_visit,5,web_analytics,2026-06-20 11:00:00
SIG-001033,ACC-00092,open_source_model_interest,1,job_boards,2026-07-13 08:00:00
SIG-001034,ACC-00132,website_visit,6,web_analytics,2026-07-10 16:00:00
SIG-001035,ACC-00042,product_usage_growth,60,product_telemetry,2026-07-28 15:00:00
SIG-001036,ACC-00042,website_visit,4,web_analytics,2026-08-21 18:00:00
SIG-001037,ACC-00012,website_visit,7,web_analytics,2026-09-04 10:00:00
SIG-001038,ACC-00102,email_engagement,1,email_platform,2026-09-08 11:00:00
SIG-001039,ACC-00054,demo_request,1,web_analytics,2026-06-22 18:00:00
SIG-001040,ACC-00197,product_usage_growth,-7,product_telemetry,2026-06-23 19:00:00
SIG-001041,ACC-00115,product_usage_growth,60,product_telemetry,2026-06-11 19:00:00
SIG-001042,ACC-00077,product_usage_growth,56,product_telemetry,2026-07-15 13:00:00
SIG-001043,ACC-00123,job_posting_ml_engineer,2,clay,2026-07-09 21:00:00
SIG-001044,ACC-00025,open_source_model_interest,1,job_boards,2026-09-09 23:00:00
SIG-001045,ACC-00089,demo_request,1,web_analytics,2026-06-29 10:00:00
SIG-001046,ACC-00117,email_engagement,1,email_platform,2026-09-10 07:00:00
SIG-001047,ACC-00146,website_visit,1,web_analytics,2026-07-01 16:00:00
SIG-001048,ACC-00089,job_posting_ml_engineer,3,clay,2026-08-18 11:00:00
SIG-001049,ACC-00041,product_usage_growth,4,product_telemetry,2026-09-10 13:00:00
SIG-001050,ACC-00116,email_engagement,1,email_platform,2026-07-15 10:00:00
SIG-001051,ACC-00100,email_engagement,1,email_platform,2026-08-23 16:00:00
SIG-001052,ACC-00032,email_engagement,1,email_platform,2026-06-15 21:00:00
SIG-001053,ACC-00172,pricing_page_visit,1,web_analytics,2026-06-27 23:00:00
SIG-001054,ACC-00089,open_source_model_interest,1,job_boards,2026-09-12 13:00:00
SIG-001055,ACC-00092,open_source_model_interest,1,job_boards,2026-07-01 02:00:00
SIG-001056,ACC-00193,email_engagement,1,email_platform,2026-09-10 21:00:00
SIG-001057,ACC-00101,job_posting_ml_engineer,1,clay,2026-05-14 00:00:00
SIG-001058,ACC-00191,pricing_page_visit,1,web_analytics,2026-05-30 08:00:00
SIG-001059,ACC-00163,website_visit,4,web_analytics,2026-06-19 11:00:00
SIG-001060,ACC-00195,open_source_model_interest,1,job_boards,2026-06-19 16:00:00
SIG-001061,ACC-00143,website_visit,6,web_analytics,2026-05-28 05:00:00
SIG-001062,ACC-00042,open_source_model_interest,1,job_boards,2026-07-15 09:00:00
SIG-001063,ACC-00010,website_visit,7,web_analytics,2026-07-31 13:00:00
SIG-001064,ACC-00007,website_visit,7,web_analytics,2026-05-21 19:00:00
SIG-001065,ACC-00005,product_usage_growth,-1,product_telemetry,2026-08-17 02:00:00
SIG-001066,ACC-00103,product_usage_growth,41,product_telemetry,2026-07-19 20:00:00
SIG-001067,ACC-00098,product_usage_growth,-5,product_telemetry,2026-08-31 19:00:00
SIG-001068,ACC-00118,product_usage_growth,27,product_telemetry,2026-05-19 20:00:00
SIG-001069,ACC-00054,job_posting_ml_engineer,2,clay,2026-06-16 21:00:00
SIG-001070,ACC-00101,website_visit,3,web_analytics,2026-07-22 09:00:00
SIG-001071,ACC-00016,email_engagement,1,email_platform,2026-06-13 08:00:00
SIG-001072,ACC-00040,website_visit,4,web_analytics,2026-07-10 00:00:00
SIG-001073,ACC-00084,website_visit,5,web_analytics,2026-07-08 10:00:00
SIG-001074,ACC-00061,product_usage_growth,3,product_telemetry,2026-07-21 21:00:00
SIG-001075,ACC-00010,website_visit,3,web_analytics,2026-08-01 18:00:00
SIG-001076,ACC-00010,pricing_page_visit,1,web_analytics,2026-08-18 04:00:00
SIG-001077,ACC-00010,job_posting_ml_engineer,4,clay,2026-05-16 10:00:00
SIG-001078,ACC-00042,open_source_model_interest,1,job_boards,2026-07-24 19:00:00
SIG-001079,ACC-00054,email_engagement,1,email_platform,2026-08-31 20:00:00
SIG-001080,ACC-00013,pricing_page_visit,1,web_analytics,2026-09-17 11:00:00
SIG-001081,ACC-00108,product_usage_growth,23,product_telemetry,2026-05-22 14:00:00
SIG-001082,ACC-00051,job_posting_ml_engineer,2,clay,2026-08-28 02:00:00
SIG-001083,ACC-00195,website_visit,7,web_analytics,2026-07-27 20:00:00
SIG-001084,ACC-00122,demo_request,1,web_analytics,2026-05-19 02:00:00
SIG-001085,ACC-00050,product_usage_growth,52,product_telemetry,2026-05-16 22:00:00
SIG-001086,ACC-00100,email_engagement,1,email_platform,2026-08-22 09:00:00
SIG-001087,ACC-00130,pricing_page_visit,1,web_analytics,2026-05-24 08:00:00
SIG-001088,ACC-00092,job_posting_ml_engineer,4,clay,2026-06-05 21:00:00
SIG-001089,ACC-00092,website_visit,4,web_analytics,2026-06-29 10:00:00
SIG-001090,ACC-00109,pricing_page_visit,1,web_analytics,2026-07-15 17:00:00
SIG-001091,ACC-00193,website_visit,1,web_analytics,2026-06-07 11:00:00
SIG-001092,ACC-00046,email_engagement,1,email_platform,2026-09-13 19:00:00
SIG-001093,ACC-00108,website_visit,6,web_analytics,2026-09-02 22:00:00
SIG-001094,ACC-00063,pricing_page_visit,1,web_analytics,2026-06-09 20:00:00
SIG-001095,ACC-00054,product_usage_growth,17,product_telemetry,2026-07-18 18:00:00
SIG-001096,ACC-00004,job_posting_ml_engineer,4,clay,2026-09-09 13:00:00
SIG-001097,ACC-00004,website_visit,4,web_analytics,2026-08-19 06:00:00
SIG-001098,ACC-00037,product_usage_growth,-1,product_telemetry,2026-09-01 02:00:00
SIG-001099,ACC-00199,job_posting_ml_engineer,1,clay,2026-08-12 15:00:00
SIG-001100,ACC-00104,website_visit,5,web_analytics,2026-09-14 09:00:00
SIG-001101,ACC-00063,website_visit,8,web_analytics,2026-06-02 16:00:00
SIG-001102,ACC-00122,email_engagement,1,email_platform,2026-05-13 11:00:00
SIG-001103,ACC-00142,job_posting_ml_engineer,1,clay,2026-07-24 00:00:00
SIG-001104,ACC-00105,job_posting_ml_engineer,3,clay,2026-08-22 22:00:00
SIG-001105,ACC-00042,product_usage_growth,11,product_telemetry,2026-07-28 03:00:00
SIG-001106,ACC-00025,website_visit,8,web_analytics,2026-05-16 10:00:00
SIG-001107,ACC-00193,pricing_page_visit,1,web_analytics,2026-06-07 18:00:00
SIG-001108,ACC-00063,job_posting_ml_engineer,4,clay,2026-07-21 08:00:00
SIG-001109,ACC-00127,email_engagement,1,email_platform,2026-08-31 06:00:00
SIG-001110,ACC-00004,website_visit,2,web_analytics,2026-05-30 15:00:00
SIG-001111,ACC-00122,email_engagement,1,email_platform,2026-06-04 06:00:00
SIG-001112,ACC-00010,pricing_page_visit,1,web_analytics,2026-06-28 23:00:00
SIG-001113,ACC-00148,demo_request,1,web_analytics,2026-07-28 23:00:00
SIG-001114,ACC-00099,email_engagement,1,email_platform,2026-07-28 08:00:00
SIG-001115,ACC-00188,open_source_model_interest,1,job_boards,2026-05-21 18:00:00
SIG-001116,ACC-00054,website_visit,2,web_analytics,2026-08-02 12:00:00
SIG-001117,ACC-00141,email_engagement,1,email_platform,2026-08-10 16:00:00
SIG-001118,ACC-00155,product_usage_growth,14,product_telemetry,2026-07-11 09:00:00
SIG-001119,ACC-00113,email_engagement,1,email_platform,2026-07-16 01:00:00
SIG-001120,ACC-00172,website_visit,3,web_analytics,2026-07-10 13:00:00
SIG-001121,ACC-00010,website_visit,7,web_analytics,2026-05-21 12:00:00
SIG-001122,ACC-00066,open_source_model_interest,1,job_boards,2026-08-08 03:00:00
SIG-001123,ACC-00086,website_visit,1,web_analytics,2026-05-30 05:00:00
SIG-001124,ACC-00087,website_visit,2,web_analytics,2026-06-15 06:00:00
SIG-001125,ACC-00094,website_visit,6,web_analytics,2026-08-07 22:00:00
SIG-001126,ACC-00186,website_visit,7,web_analytics,2026-07-16 21:00:00
SIG-001127,ACC-00122,demo_request,1,web_analytics,2026-05-22 21:00:00
SIG-001128,ACC-00122,website_visit,4,web_analytics,2026-08-04 19:00:00
SIG-001129,ACC-00054,pricing_page_visit,1,web_analytics,2026-06-27 15:00:00
SIG-001130,ACC-00068,email_engagement,1,email_platform,2026-07-10 22:00:00
SIG-001131,ACC-00015,open_source_model_interest,1,job_boards,2026-09-11 20:00:00
SIG-001132,ACC-00159,email_engagement,1,email_platform,2026-08-24 17:00:00
SIG-001133,ACC-00166,product_usage_growth,6,product_telemetry,2026-08-29 05:00:00
SIG-001134,ACC-00034,website_visit,1,web_analytics,2026-07-10 12:00:00
SIG-001135,ACC-00192,website_visit,6,web_analytics,2026-09-15 21:00:00
SIG-001136,ACC-00181,demo_request,1,web_analytics,2026-08-12 19:00:00
SIG-001137,ACC-00054,pricing_page_visit,1,web_analytics,2026-06-07 13:00:00
SIG-001138,ACC-00004,website_visit,6,web_analytics,2026-05-23 00:00:00
SIG-001139,ACC-00026,email_engagement,1,email_platform,2026-08-27 13:00:00
SIG-001140,ACC-00051,website_visit,1,web_analytics,2026-07-25 22:00:00
SIG-001141,ACC-00006,product_usage_growth,14,product_telemetry,2026-08-17 09:00:00
SIG-001142,ACC-00191,website_visit,5,web_analytics,2026-06-06 11:00:00
SIG-001143,ACC-00073,product_usage_growth,23,product_telemetry,2026-05-30 10:00:00
SIG-001144,ACC-00100,email_engagement,1,email_platform,2026-09-10 00:00:00
SIG-001145,ACC-00155,email_engagement,1,email_platform,2026-07-28 08:00:00
SIG-001146,ACC-00132,email_engagement,1,email_platform,2026-07-28 10:00:00
SIG-001147,ACC-00089,website_visit,2,web_analytics,2026-08-15 04:00:00
SIG-001148,ACC-00099,email_engagement,1,email_platform,2026-06-20 18:00:00
SIG-001149,ACC-00142,pricing_page_visit,1,web_analytics,2026-07-03 13:00:00
SIG-001150,ACC-00051,job_posting_ml_engineer,4,clay,2026-06-09 03:00:00
SIG-001151,ACC-00068,job_posting_ml_engineer,4,clay,2026-07-05 17:00:00
SIG-001152,ACC-00063,job_posting_ml_engineer,4,clay,2026-07-13 00:00:00
SIG-001153,ACC-00004,website_visit,3,web_analytics,2026-07-31 00:00:00
SIG-001154,ACC-00037,demo_request,1,web_analytics,2026-08-14 07:00:00
SIG-001155,ACC-00046,email_engagement,1,email_platform,2026-07-04 09:00:00
SIG-001156,ACC-00066,product_usage_growth,21,product_telemetry,2026-08-10 21:00:00
SIG-001157,ACC-00099,website_visit,3,web_analytics,2026-05-22 01:00:00
SIG-001158,ACC-00182,website_visit,8,web_analytics,2026-07-19 15:00:00
SIG-001159,ACC-00098,job_posting_ml_engineer,4,clay,2026-07-08 21:00:00
SIG-001160,ACC-00112,email_engagement,1,email_platform,2026-09-13 11:00:00
SIG-001161,ACC-00049,job_posting_ml_engineer,3,clay,2026-05-14 18:00:00
SIG-001162,ACC-00196,pricing_page_visit,1,web_analytics,2026-05-15 12:00:00
SIG-001163,ACC-00092,pricing_page_visit,1,web_analytics,2026-06-03 14:00:00
SIG-001164,ACC-00108,demo_request,1,web_analytics,2026-06-04 13:00:00
SIG-001165,ACC-00181,email_engagement,1,email_platform,2026-06-22 21:00:00
SIG-001166,ACC-00171,product_usage_growth,30,product_telemetry,2026-08-18 00:00:00
SIG-001167,ACC-00179,email_engagement,1,email_platform,2026-09-06 09:00:00
SIG-001168,ACC-00193,email_engagement,1,email_platform,2026-06-26 01:00:00
SIG-001169,ACC-00032,funding_event,1,news_feed,2026-08-12 18:00:00
SIG-001170,ACC-00191,email_engagement,1,email_platform,2026-09-07 04:00:00
SIG-001171,ACC-00010,product_usage_growth,-4,product_telemetry,2026-06-17 10:00:00
SIG-001172,ACC-00181,website_visit,1,web_analytics,2026-07-06 07:00:00
SIG-001173,ACC-00130,pricing_page_visit,1,web_analytics,2026-09-10 01:00:00
SIG-001174,ACC-00067,website_visit,2,web_analytics,2026-05-16 05:00:00
SIG-001175,ACC-00092,open_source_model_interest,1,job_boards,2026-08-31 08:00:00
SIG-001176,ACC-00042,email_engagement,1,email_platform,2026-08-30 08:00:00
SIG-001177,ACC-00195,website_visit,7,web_analytics,2026-07-15 19:00:00
SIG-001178,ACC-00024,product_usage_growth,14,product_telemetry,2026-07-15 09:00:00
SIG-001179,ACC-00142,product_usage_growth,37,product_telemetry,2026-05-21 12:00:00
SIG-001180,ACC-00115,website_visit,3,web_analytics,2026-09-07 23:00:00
SIG-001181,ACC-00054,demo_request,1,web_analytics,2026-07-28 18:00:00
SIG-001182,ACC-00172,website_visit,5,web_analytics,2026-08-26 11:00:00
SIG-001183,ACC-00191,pricing_page_visit,1,web_analytics,2026-06-03 22:00:00
SIG-001184,ACC-00142,pricing_page_visit,1,web_analytics,2026-06-30 07:00:00
SIG-001185,ACC-00042,email_engagement,1,email_platform,2026-08-06 21:00:00
SIG-001186,ACC-00108,website_visit,2,web_analytics,2026-08-29 12:00:00
SIG-001187,ACC-00139,pricing_page_visit,1,web_analytics,2026-05-23 18:00:00
SIG-001188,ACC-00163,website_visit,6,web_analytics,2026-09-14 09:00:00
SIG-001189,ACC-00129,open_source_model_interest,1,job_boards,2026-08-19 15:00:00
SIG-001190,ACC-00063,open_source_model_interest,1,job_boards,2026-06-09 01:00:00
SIG-001191,ACC-00198,website_visit,5,web_analytics,2026-08-22 21:00:00
SIG-001192,ACC-00166,job_posting_ml_engineer,4,clay,2026-06-08 03:00:00
SIG-001193,ACC-00077,product_usage_growth,12,product_telemetry,2026-06-09 09:00:00
SIG-001194,ACC-00098,job_posting_ml_engineer,1,clay,2026-06-04 05:00:00
SIG-001195,ACC-00172,website_visit,4,web_analytics,2026-08-29 23:00:00
SIG-001196,ACC-00108,open_source_model_interest,1,job_boards,2026-05-21 21:00:00
SIG-001197,ACC-00100,website_visit,7,web_analytics,2026-05-25 07:00:00
SIG-001198,ACC-00065,website_visit,4,web_analytics,2026-07-06 16:00:00
SIG-001199,ACC-00056,email_engagement,1,email_platform,2026-07-20 13:00:00
SIG-001200,ACC-00132,email_engagement,1,email_platform,2026-05-23 19:00:00
SIG-001201,ACC-00005,job_posting_ml_engineer,4,clay,2026-09-01 05:00:00
SIG-001202,ACC-00187,email_engagement,1,email_platform,2026-09-04 09:00:00
SIG-001203,ACC-00189,job_posting_ml_engineer,4,clay,2026-05-30 05:00:00
SIG-001204,ACC-00030,website_visit,5,web_analytics,2026-06-18 05:00:00
SIG-001205,ACC-00040,product_usage_growth,23,product_telemetry,2026-08-26 08:00:00
SIG-001206,ACC-00022,email_engagement,1,email_platform,2026-06-24 09:00:00
SIG-001207,ACC-00088,funding_event,1,news_feed,2026-08-15 14:00:00
SIG-001208,ACC-00010,website_visit,6,web_analytics,2026-07-02 20:00:00
SIG-001209,ACC-00172,website_visit,8,web_analytics,2026-08-18 14:00:00
SIG-001210,ACC-00102,website_visit,4,web_analytics,2026-07-04 14:00:00
SIG-001211,ACC-00070,pricing_page_visit,1,web_analytics,2026-06-22 22:00:00
SIG-001212,ACC-00143,website_visit,6,web_analytics,2026-08-07 02:00:00
SIG-001213,ACC-00127,product_usage_growth,33,product_telemetry,2026-07-24 09:00:00
SIG-001214,ACC-00042,website_visit,2,web_analytics,2026-05-15 04:00:00
SIG-001215,ACC-00167,product_usage_growth,36,product_telemetry,2026-09-11 06:00:00
SIG-001216,ACC-00088,email_engagement,1,email_platform,2026-05-28 00:00:00
SIG-001217,ACC-00066,website_visit,3,web_analytics,2026-05-26 13:00:00
SIG-001218,ACC-00166,website_visit,5,web_analytics,2026-09-03 14:00:00
SIG-001219,ACC-00019,website_visit,4,web_analytics,2026-08-25 01:00:00
SIG-001220,ACC-00017,website_visit,2,web_analytics,2026-08-21 04:00:00
SIG-001221,ACC-00063,website_visit,4,web_analytics,2026-09-17 00:00:00
SIG-001222,ACC-00010,job_posting_ml_engineer,2,clay,2026-09-19 10:00:00
SIG-001223,ACC-00157,website_visit,3,web_analytics,2026-05-19 02:00:00
SIG-001224,ACC-00172,website_visit,4,web_analytics,2026-05-14 09:00:00
SIG-001225,ACC-00032,open_source_model_interest,1,job_boards,2026-06-30 02:00:00
SIG-001226,ACC-00045,website_visit,7,web_analytics,2026-05-29 08:00:00
SIG-001227,ACC-00141,product_usage_growth,19,product_telemetry,2026-07-27 09:00:00
SIG-001228,ACC-00085,job_posting_ml_engineer,1,clay,2026-07-28 00:00:00
SIG-001229,ACC-00086,website_visit,7,web_analytics,2026-08-10 08:00:00
SIG-001230,ACC-00125,demo_request,1,web_analytics,2026-07-14 03:00:00
SIG-001231,ACC-00081,pricing_page_visit,1,web_analytics,2026-07-01 04:00:00
SIG-001232,ACC-00163,pricing_page_visit,1,web_analytics,2026-09-05 05:00:00
SIG-001233,ACC-00042,open_source_model_interest,1,job_boards,2026-07-27 21:00:00
SIG-001234,ACC-00079,product_usage_growth,44,product_telemetry,2026-06-14 08:00:00
SIG-001235,ACC-00193,website_visit,4,web_analytics,2026-08-23 16:00:00
SIG-001236,ACC-00098,job_posting_ml_engineer,1,clay,2026-05-18 11:00:00
SIG-001237,ACC-00166,email_engagement,1,email_platform,2026-06-24 10:00:00
SIG-001238,ACC-00116,open_source_model_interest,1,job_boards,2026-09-01 08:00:00
SIG-001239,ACC-00191,pricing_page_visit,1,web_analytics,2026-07-30 01:00:00
SIG-001240,ACC-00066,pricing_page_visit,1,web_analytics,2026-08-15 16:00:00
SIG-001241,ACC-00183,job_posting_ml_engineer,3,clay,2026-07-27 13:00:00
SIG-001242,ACC-00066,email_engagement,1,email_platform,2026-07-15 23:00:00
SIG-001243,ACC-00009,website_visit,7,web_analytics,2026-05-18 17:00:00
SIG-001244,ACC-00019,product_usage_growth,45,product_telemetry,2026-09-11 02:00:00
SIG-001245,ACC-00087,funding_event,1,news_feed,2026-09-01 19:00:00
SIG-001246,ACC-00006,open_source_model_interest,1,job_boards,2026-08-28 00:00:00
SIG-001247,ACC-00160,demo_request,1,web_analytics,2026-07-11 04:00:00
SIG-001248,ACC-00193,website_visit,6,web_analytics,2026-06-25 04:00:00
SIG-001249,ACC-00181,job_posting_ml_engineer,1,clay,2026-07-06 18:00:00
SIG-001250,ACC-00103,website_visit,4,web_analytics,2026-08-12 10:00:00
SIG-001251,ACC-00153,demo_request,1,web_analytics,2026-06-20 20:00:00
SIG-001252,ACC-00043,website_visit,3,web_analytics,2026-08-04 15:00:00
SIG-001253,ACC-00166,open_source_model_interest,1,job_boards,2026-06-22 16:00:00
SIG-001254,ACC-00098,open_source_model_interest,1,job_boards,2026-08-09 05:00:00
SIG-001255,ACC-00063,open_source_model_interest,1,job_boards,2026-08-15 04:00:00
SIG-001256,ACC-00108,website_visit,4,web_analytics,2026-05-28 04:00:00
SIG-001257,ACC-00063,job_posting_ml_engineer,1,clay,2026-05-13 00:00:00
SIG-001258,ACC-00035,website_visit,4,web_analytics,2026-06-19 19:00:00
SIG-001259,ACC-00110,website_visit,2,web_analytics,2026-07-16 02:00:00
SIG-001260,ACC-00130,website_visit,7,web_analytics,2026-08-25 07:00:00
SIG-001261,ACC-00092,product_usage_growth,19,product_telemetry,2026-08-28 22:00:00
SIG-001262,ACC-00103,product_usage_growth,31,product_telemetry,2026-09-08 14:00:00
SIG-001263,ACC-00049,email_engagement,1,email_platform,2026-05-22 17:00:00
SIG-001264,ACC-00063,product_usage_growth,43,product_telemetry,2026-08-10 05:00:00
SIG-001265,ACC-00143,open_source_model_interest,1,job_boards,2026-08-09 18:00:00
SIG-001266,ACC-00082,pricing_page_visit,1,web_analytics,2026-09-12 18:00:00
SIG-001267,ACC-00142,website_visit,3,web_analytics,2026-06-14 23:00:00
SIG-001268,ACC-00047,website_visit,1,web_analytics,2026-08-27 05:00:00
SIG-001269,ACC-00032,open_source_model_interest,1,job_boards,2026-05-30 14:00:00
SIG-001270,ACC-00167,website_visit,8,web_analytics,2026-08-18 08:00:00
SIG-001271,ACC-00097,open_source_model_interest,1,job_boards,2026-07-31 14:00:00
SIG-001272,ACC-00042,funding_event,1,news_feed,2026-08-25 20:00:00
SIG-001273,ACC-00166,website_visit,4,web_analytics,2026-07-04 08:00:00
SIG-001274,ACC-00122,demo_request,1,web_analytics,2026-06-03 07:00:00
SIG-001275,ACC-00152,job_posting_ml_engineer,4,clay,2026-07-31 13:00:00
SIG-001276,ACC-00172,website_visit,4,web_analytics,2026-06-29 18:00:00
SIG-001277,ACC-00127,product_usage_growth,47,product_telemetry,2026-07-27 04:00:00
SIG-001278,ACC-00143,pricing_page_visit,1,web_analytics,2026-08-03 10:00:00
SIG-001279,ACC-00142,job_posting_ml_engineer,1,clay,2026-07-14 16:00:00
SIG-001280,ACC-00113,email_engagement,1,email_platform,2026-05-25 15:00:00
SIG-001281,ACC-00191,website_visit,6,web_analytics,2026-05-31 01:00:00
SIG-001282,ACC-00025,open_source_model_interest,1,job_boards,2026-08-01 14:00:00
SIG-001283,ACC-00060,funding_event,1,news_feed,2026-08-12 00:00:00
SIG-001284,ACC-00138,website_visit,6,web_analytics,2026-08-08 07:00:00
SIG-001285,ACC-00181,website_visit,4,web_analytics,2026-06-03 12:00:00
SIG-001286,ACC-00108,website_visit,7,web_analytics,2026-06-29 14:00:00
SIG-001287,ACC-00080,website_visit,5,web_analytics,2026-09-02 17:00:00
SIG-001288,ACC-00039,website_visit,3,web_analytics,2026-08-09 22:00:00
SIG-001289,ACC-00163,website_visit,6,web_analytics,2026-07-11 14:00:00
SIG-001290,ACC-00035,job_posting_ml_engineer,2,clay,2026-08-13 21:00:00
SIG-001291,ACC-00098,website_visit,2,web_analytics,2026-08-23 22:00:00
SIG-001292,ACC-00063,demo_request,1,web_analytics,2026-05-26 14:00:00
SIG-001293,ACC-00198,product_usage_growth,-5,product_telemetry,2026-06-14 10:00:00
SIG-001294,ACC-00130,pricing_page_visit,1,web_analytics,2026-07-24 02:00:00
SIG-001295,ACC-00193,email_engagement,1,email_platform,2026-06-01 05:00:00
SIG-001296,ACC-00010,product_usage_growth,22,product_telemetry,2026-05-12 08:00:00
SIG-001297,ACC-00089,open_source_model_interest,1,job_boards,2026-05-18 11:00:00
SIG-001298,ACC-00060,email_engagement,1,email_platform,2026-06-14 23:00:00
SIG-001299,ACC-00174,pricing_page_visit,1,web_analytics,2026-08-20 11:00:00
SIG-001300,ACC-00181,job_posting_ml_engineer,4,clay,2026-06-22 22:00:00
SIG-001301,ACC-00121,email_engagement,1,email_platform,2026-09-13 12:00:00
SIG-001302,ACC-00010,email_engagement,1,email_platform,2026-06-06 18:00:00
SIG-001303,ACC-00068,pricing_page_visit,1,web_analytics,2026-07-11 04:00:00
SIG-001304,ACC-00087,email_engagement,1,email_platform,2026-06-28 19:00:00
SIG-001305,ACC-00100,funding_event,1,news_feed,2026-06-26 07:00:00
SIG-001306,ACC-00193,funding_event,1,news_feed,2026-08-24 19:00:00
SIG-001307,ACC-00108,website_visit,8,web_analytics,2026-07-30 10:00:00
SIG-001308,ACC-00128,pricing_page_visit,1,web_analytics,2026-08-07 08:00:00
SIG-001309,ACC-00063,email_engagement,1,email_platform,2026-08-31 12:00:00
SIG-001310,ACC-00191,email_engagement,1,email_platform,2026-06-24 01:00:00
SIG-001311,ACC-00042,open_source_model_interest,1,job_boards,2026-06-29 11:00:00
SIG-001312,ACC-00005,website_visit,3,web_analytics,2026-05-16 11:00:00
SIG-001313,ACC-00060,website_visit,4,web_analytics,2026-08-13 18:00:00
SIG-001314,ACC-00004,product_usage_growth,43,product_telemetry,2026-08-01 05:00:00
SIG-001315,ACC-00143,email_engagement,1,email_platform,2026-07-14 05:00:00
SIG-001316,ACC-00066,website_visit,6,web_analytics,2026-06-28 20:00:00
SIG-001317,ACC-00155,email_engagement,1,email_platform,2026-07-01 15:00:00
SIG-001318,ACC-00158,website_visit,6,web_analytics,2026-07-13 00:00:00
SIG-001319,ACC-00121,email_engagement,1,email_platform,2026-08-07 18:00:00
SIG-001320,ACC-00147,demo_request,1,web_analytics,2026-09-02 21:00:00
SIG-001321,ACC-00193,website_visit,5,web_analytics,2026-05-31 20:00:00
SIG-001322,ACC-00038,open_source_model_interest,1,job_boards,2026-07-04 08:00:00
SIG-001323,ACC-00143,open_source_model_interest,1,job_boards,2026-09-05 20:00:00
SIG-001324,ACC-00154,website_visit,2,web_analytics,2026-06-05 19:00:00
SIG-001325,ACC-00063,website_visit,3,web_analytics,2026-05-15 19:00:00
SIG-001326,ACC-00006,website_visit,7,web_analytics,2026-06-13 20:00:00
SIG-001327,ACC-00091,website_visit,5,web_analytics,2026-06-01 10:00:00
SIG-001328,ACC-00051,website_visit,4,web_analytics,2026-08-30 08:00:00
SIG-001329,ACC-00028,email_engagement,1,email_platform,2026-06-16 15:00:00
SIG-001330,ACC-00143,website_visit,6,web_analytics,2026-09-12 00:00:00
SIG-001331,ACC-00021,open_source_model_interest,1,job_boards,2026-07-26 07:00:00
SIG-001332,ACC-00181,product_usage_growth,46,product_telemetry,2026-08-05 02:00:00
SIG-001333,ACC-00130,website_visit,1,web_analytics,2026-07-07 15:00:00
SIG-001334,ACC-00054,email_engagement,1,email_platform,2026-07-31 23:00:00
SIG-001335,ACC-00166,open_source_model_interest,1,job_boards,2026-08-20 21:00:00
SIG-001336,ACC-00090,website_visit,3,web_analytics,2026-08-02 06:00:00
SIG-001337,ACC-00005,open_source_model_interest,1,job_boards,2026-08-26 21:00:00
SIG-001338,ACC-00138,email_engagement,1,email_platform,2026-06-29 14:00:00
SIG-001339,ACC-00063,website_visit,7,web_analytics,2026-06-15 16:00:00
SIG-001340,ACC-00129,website_visit,8,web_analytics,2026-05-15 09:00:00
SIG-001341,ACC-00182,website_visit,1,web_analytics,2026-07-03 00:00:00
SIG-001342,ACC-00150,email_engagement,1,email_platform,2026-09-12 17:00:00
